scenario,mode,fault_id,flow_id,sequence,send_time_s,receive_time_s,delay_s,deadline_e2e_s,received,deadline_met,phase
mesh10,offline-per-failure,l_sw2_sw5,TT9,1,0.00116,0.001198128,3.8128e-05,0.0009,True,True,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,TT9,2,0.00216,0.002198128,3.8128e-05,0.0009,True,True,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,TT9,3,0.00316,0.003198128,3.8128e-05,0.0009,True,True,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,TT9,4,0.00416,0.004198128,3.8128e-05,0.0009,True,True,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,TT9,5,0.00516,0.005198128,3.8128e-05,0.0009,True,True,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,TT9,6,0.00616,0.006198128,3.8128e-05,0.0009,True,True,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,TT9,7,0.00716,0.007198128,3.8128e-05,0.0009,True,True,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,TT9,8,0.00816,0.008298128,0.000138128,0.0009,True,True,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,TT9,9,0.00916,0.009298128,0.000138128,0.0009,True,True,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,TT9,10,0.01016,0.010298128,0.000138128,0.0009,True,True,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,TT9,11,0.01116,0.011298128,0.000138128,0.0009,True,True,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,TT9,12,0.01216,0.012298128,0.000138128,0.0009,True,True,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,TT9,13,0.01316,0.013298128,0.000138128,0.0009,True,True,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,TT9,14,0.01416,0.014298128,0.000138128,0.0009,True,True,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,TT9,15,0.01516,0.015298128,0.000138128,0.0009,True,True,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,TT9,16,0.01616,0.016298128,0.000138128,0.0009,True,True,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,TT9,17,0.01716,0.017298128,0.000138128,0.0009,True,True,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,TT9,18,0.01816,0.018298128,0.000138128,0.0009,True,True,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,TT9,19,0.01916,0.019298128,0.000138128,0.0009,True,True,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,TT9,20,0.02016,0.020298128,0.000138128,0.0009,True,True,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,TT9,21,0.02116,0.021298128,0.000138128,0.0009,True,True,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,TT9,22,0.02216,0.022298128,0.000138128,0.0009,True,True,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,TT9,23,0.02316,0.023298128,0.000138128,0.0009,True,True,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,TT9,24,0.02416,0.024298128,0.000138128,0.0009,True,True,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,0,0,5.0624e-05,5.0624e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE1,1,0.0005,0.000550624,5.0624e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE1,2,0.001,0.001052784,5.2784e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE1,3,0.0015,0.001550624,5.0624e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE1,4,0.002,0.002052784,5.2784e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE1,5,0.0025,0.002550624,5.0624e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE1,6,0.003,0.003052784,5.2784e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE1,7,0.0035,0.003550624,5.0624e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE1,8,0.004,0.004052784,5.2784e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE1,9,0.0045,0.004550624,5.0624e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE1,10,0.005,0.005052784,5.2784e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE1,11,0.0055,0.005550624,5.0624e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE1,12,0.006,0.006052784,5.2784e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE1,13,0.0065,0.006550624,5.0624e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE1,14,0.007,0.007052784,5.2784e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE1,15,0.0075,0.007550624,5.0624e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE1,16,0.008,,,,False,,outage
mesh10,offline-per-failure,l_sw2_sw5,BE1,17,0.0085,0.008550624,5.0624e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,18,0.009,0.009052784,5.2784e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,19,0.0095,0.009550624,5.0624e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,20,0.01,0.010052784,5.2784e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,21,0.0105,0.010550624,5.0624e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,22,0.011,0.011052784,5.2784e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,23,0.0115,0.011550624,5.0624e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,24,0.012,0.012052784,5.2784e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,25,0.0125,0.012550624,5.0624e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,26,0.013,0.013052784,5.2784e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,27,0.0135,0.013550624,5.0624e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,28,0.014,0.014052784,5.2784e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,29,0.0145,0.014550624,5.0624e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,30,0.015,0.015052784,5.2784e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,31,0.0155,0.015550624,5.0624e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,32,0.016,0.016052784,5.2784e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,33,0.0165,0.016550624,5.0624e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,34,0.017,0.017052784,5.2784e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,35,0.0175,0.017550624,5.0624e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,36,0.018,0.018052784,5.2784e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,37,0.0185,0.018550624,5.0624e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,38,0.019,0.019052784,5.2784e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,39,0.0195,0.019550624,5.0624e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,40,0.02,0.020052784,5.2784e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,41,0.0205,0.020550624,5.0624e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,42,0.021,0.021052784,5.2784e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,43,0.0215,0.021550624,5.0624e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,44,0.022,0.022052784,5.2784e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,45,0.0225,0.022550624,5.0624e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,46,0.023,0.023052784,5.2784e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,47,0.0235,0.023550624,5.0624e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,48,0.024,0.024052784,5.2784e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,49,0.0245,0.024550624,5.0624e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE1,50,0.025,,,,False,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,0,0.0001,0.000160128,6.0128e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE2,1,0.0006,0.000650192,5.0192e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE2,2,0.0011,0.001160128,6.0128e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE2,3,0.0016,0.001650192,5.0192e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE2,4,0.0021,0.002160128,6.0128e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE2,5,0.0026,0.002650192,5.0192e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE2,6,0.0031,0.003160128,6.0128e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE2,7,0.0036,0.003650192,5.0192e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE2,8,0.0041,0.004160128,6.0128e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE2,9,0.0046,0.004650192,5.0192e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE2,10,0.0051,0.005160128,6.0128e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE2,11,0.0056,0.005650192,5.0192e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE2,12,0.0061,0.006160128,6.0128e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE2,13,0.0066,0.006650192,5.0192e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE2,14,0.0071,0.007160128,6.0128e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE2,15,0.0076,0.007650192,5.0192e-05,,True,,pre_fault
mesh10,offline-per-failure,l_sw2_sw5,BE2,16,0.0081,0.008150192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,17,0.0086,0.008650192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,18,0.0091,0.009150192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,19,0.0096,0.009650192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,20,0.0101,0.010150192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,21,0.0106,0.010650192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,22,0.0111,0.011150192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,23,0.0116,0.011650192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,24,0.0121,0.012150192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,25,0.0126,0.012650192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,26,0.0131,0.013150192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,27,0.0136,0.013650192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,28,0.0141,0.014150192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,29,0.0146,0.014650192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,30,0.0151,0.015150192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,31,0.0156,0.015650192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,32,0.0161,0.016150192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,33,0.0166,0.016650192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,34,0.0171,0.017150192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,35,0.0176,0.017650192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,36,0.0181,0.018150192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,37,0.0186,0.018650192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,38,0.0191,0.019150192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,39,0.0196,0.019650192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,40,0.0201,0.020150192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,41,0.0206,0.020650192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,42,0.0211,0.021150192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,43,0.0216,0.021650192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,44,0.0221,0.022150192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,45,0.0226,0.022650192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,46,0.0231,0.023150192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,47,0.0236,0.023650192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,48,0.0241,0.024150192,5.0192e-05,,True,,post_recovery
mesh10,offline-per-failure,l_sw2_sw5,BE2,49,0.0246,0.024650192,5.0192e-05,,True,,post_recovery
