density,fixed_release,fixed_release_parity,flow_id,flow_kind,frame_size,frame_size_parity,frames_per_hyper_cycle,parity_pass,period_parity,period_ticks,relative_deadline_parity,relative_deadline_ticks,release_offset_parity,release_offset_ticks,scenario,transmission_ticks,transmission_ticks_parity,upstream_input
D050,True,True,SC_S3_C16_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2663,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C01_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1144,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C01_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2017,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C01_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2704,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C01_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2164,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C04_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3347,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C04_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,91,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C04_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,892,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C05_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3285,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C05_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,432,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C06_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1266,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C06_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2738,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C07_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,253,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C07_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,439,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C07_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1586,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C08_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3961,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C08_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2155,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C08_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3892,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C09_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,292,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C09_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3750,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C10_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2256,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C11_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3387,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C11_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2390,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C12_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3976,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C12_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,546,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C12_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1790,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C13_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,3565,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C13_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1121,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C13_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2916,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C14_M01,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,2677,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C14_M03,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,495,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C14_M04,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,425,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SC_S4_C15_M02,SensorCyclic,2000,True,4,True,True,20000,True,15000,True,1815,L_RING,16,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C02_M01,SensorFast,1375,True,16,True,True,5000,True,4000,True,267,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C02_M03,SensorFast,1375,True,16,True,True,5000,True,4000,True,255,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C03_M02,SensorFast,1375,True,16,True,True,5000,True,4000,True,468,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C03_M03,SensorFast,1375,True,16,True,True,5000,True,4000,True,594,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C03_M04,SensorFast,1375,True,16,True,True,5000,True,4000,True,403,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C04_M01,SensorFast,1375,True,16,True,True,5000,True,4000,True,831,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C04_M04,SensorFast,1375,True,16,True,True,5000,True,4000,True,889,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C05_M02,SensorFast,1375,True,16,True,True,5000,True,4000,True,202,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C05_M04,SensorFast,1375,True,16,True,True,5000,True,4000,True,382,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C06_M01,SensorFast,1375,True,16,True,True,5000,True,4000,True,939,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C06_M02,SensorFast,1375,True,16,True,True,5000,True,4000,True,915,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C06_M03,SensorFast,1375,True,16,True,True,5000,True,4000,True,425,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C07_M03,SensorFast,1375,True,16,True,True,5000,True,4000,True,787,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C08_M02,SensorFast,1375,True,16,True,True,5000,True,4000,True,914,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C08_M03,SensorFast,1375,True,16,True,True,5000,True,4000,True,838,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C09_M01,SensorFast,1375,True,16,True,True,5000,True,4000,True,268,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C09_M02,SensorFast,1375,True,16,True,True,5000,True,4000,True,414,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C09_M04,SensorFast,1375,True,16,True,True,5000,True,4000,True,409,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C10_M01,SensorFast,1375,True,16,True,True,5000,True,4000,True,418,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C10_M02,SensorFast,1375,True,16,True,True,5000,True,4000,True,738,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C10_M03,SensorFast,1375,True,16,True,True,5000,True,4000,True,337,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C10_M04,SensorFast,1375,True,16,True,True,5000,True,4000,True,405,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C11_M02,SensorFast,1375,True,16,True,True,5000,True,4000,True,169,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C11_M04,SensorFast,1375,True,16,True,True,5000,True,4000,True,652,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C12_M01,SensorFast,1375,True,16,True,True,5000,True,4000,True,707,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C12_M02,SensorFast,1375,True,16,True,True,5000,True,4000,True,129,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C12_M04,SensorFast,1375,True,16,True,True,5000,True,4000,True,715,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C13_M02,SensorFast,1375,True,16,True,True,5000,True,4000,True,806,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C13_M03,SensorFast,1375,True,16,True,True,5000,True,4000,True,464,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C14_M01,SensorFast,1375,True,16,True,True,5000,True,4000,True,817,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C14_M02,SensorFast,1375,True,16,True,True,5000,True,4000,True,160,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C14_M03,SensorFast,1375,True,16,True,True,5000,True,4000,True,24,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C15_M01,SensorFast,1375,True,16,True,True,5000,True,4000,True,209,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C16_M01,SensorFast,1375,True,16,True,True,5000,True,4000,True,125,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S1_C16_M02,SensorFast,1375,True,16,True,True,5000,True,4000,True,151,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S2_C01_M01,SensorFast,1375,True,16,True,True,5000,True,4000,True,814,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S2_C01_M03,SensorFast,1375,True,16,True,True,5000,True,4000,True,76,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S2_C02_M01,SensorFast,1375,True,16,True,True,5000,True,4000,True,133,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S2_C02_M04,SensorFast,1375,True,16,True,True,5000,True,4000,True,916,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S2_C03_M04,SensorFast,1375,True,16,True,True,5000,True,4000,True,363,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S2_C04_M01,SensorFast,1375,True,16,True,True,5000,True,4000,True,240,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S2_C04_M04,SensorFast,1375,True,16,True,True,5000,True,4000,True,418,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S2_C06_M01,SensorFast,1375,True,16,True,True,5000,True,4000,True,670,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S2_C06_M02,SensorFast,1375,True,16,True,True,5000,True,4000,True,2,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S2_C06_M03,SensorFast,1375,True,16,True,True,5000,True,4000,True,754,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S2_C06_M04,SensorFast,1375,True,16,True,True,5000,True,4000,True,1,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S2_C07_M01,SensorFast,1375,True,16,True,True,5000,True,4000,True,123,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S2_C07_M03,SensorFast,1375,True,16,True,True,5000,True,4000,True,81,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S2_C08_M01,SensorFast,1375,True,16,True,True,5000,True,4000,True,358,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S2_C08_M04,SensorFast,1375,True,16,True,True,5000,True,4000,True,77,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S2_C09_M02,SensorFast,1375,True,16,True,True,5000,True,4000,True,993,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S2_C09_M03,SensorFast,1375,True,16,True,True,5000,True,4000,True,161,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S2_C09_M04,SensorFast,1375,True,16,True,True,5000,True,4000,True,442,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S2_C10_M01,SensorFast,1375,True,16,True,True,5000,True,4000,True,477,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
D050,True,True,SF_S2_C10_M02,SensorFast,1375,True,16,True,True,5000,True,4000,True,726,L_RING,11,True,results/h2s_admission_placement_diagnostic/raw_trace/L_RING_D050/trace_on_repeat_1/backend_input/scenario.json
